k,phi_DF,phi_ENE,phi_PD_bank,phi_S_cpty,delta_leg,check(phi_sum-delta)
0,0,0,0,0,0,0
1,0,0.866756113393,-2.08676058557e-05,0,0.866735245787,3.33066907388e-16
2,0,0.982033519014,-0.00168898344633,4.9122048719e-06,0.980349447772,2.22044604925e-16
3,0,-3.34807261699,0.0163663076898,-1.26562310623e-05,-3.33171896554,-8.881784197e-16
4,0,-3.28846655621,0.014563029175,-6.88379999696e-05,-3.27397236504,4.4408920985e-16
5,0,-3.10377534221,-0.00588103675239,-9.48642602558e-05,-3.10975124323,4.4408920985e-16
6,0,5.36095467927,0.00298962469547,-9.16288978884e-06,5.36393514107,0
7,0,5.441135822,0.0299483880737,8.22910348175e-05,5.47116650111,0
8,0,5.62962811806,0.0599047548873,9.40767441167e-05,5.68962694969,8.881784197e-16
9,0,-2.62825157606,0.0465630210157,8.50357729168e-05,-2.58160351927,1.33226762955e-15
10,0,-2.53096153715,0.0550717432303,0.000124057758592,-2.47576573616,0
11,0,-2.5752182585,0.0897228599585,8.82278593123e-05,-2.48540717068,-4.4408920985e-16
12,0,4.85023991922,0.0818028160204,-2.98020587938e-05,4.93201293319,-1.7763568394e-15
13,0,5.18109931529,0.0743277815805,-0.000154680629713,5.25527241624,0
14,0,5.1612573084,0.0726200547889,-0.000297025801706,5.23358033739,-1.7763568394e-15
15,0,-2.23760144301,0.0494731249917,-0.000376440156666,-2.18850475818,0
16,0,-2.43541199869,0.027634757578,-0.000521298303103,-2.40829853942,0
17,0,-2.44117556512,0.0331136597253,-0.000619869224066,-2.40868177462,1.33226762955e-15
18,0,4.2192276992,0.0359967966373,-0.000513090088622,4.25471140575,8.881784197e-16
19,0,4.30064209897,0.0313727042942,-0.000431355314598,4.33158344795,8.881784197e-16
20,0,4.34123822704,0.0553260785119,-0.000344800624683,4.39621950492,2.6645352591e-15
21,0,-2.06452596292,0.0673878994809,-0.000219906241425,-1.99735796968,8.881784197e-16
22,0,-2.18106779129,0.0654991842485,-0.000128701330905,-2.11569730837,0
23,0,-2.59140939264,0.0664658918306,1.10266386395e-05,-2.52493247417,1.33226762955e-15
24,0,3.3614745388,0.0608524019459,0.000213129766769,3.42254007051,4.4408920985e-16
25,0,3.46384018749,0.0576737507217,0.000516079604971,3.52203001781,-1.33226762955e-15
26,0,3.5973004934,0.0504147104601,0.000825735263493,3.64854093912,0
27,0,-2.26061501505,0.0425379458857,0.000844384098607,-2.21723268507,-4.4408920985e-16
28,0,-2.38525868738,0.0621355739412,0.00107589628781,-2.32204721715,8.881784197e-16
29,0,-2.45857443798,0.0666033111677,0.0013118577423,-2.39065926907,0
30,0,3.04546491018,0.0306526986496,0.00115666703434,3.07727427586,4.4408920985e-16
31,0,3.25651540541,0.00674482355403,0.0013117861098,3.26457201507,0
32,0,3.38297340699,-0.00996711944829,0.00146921803507,3.37447550557,0
33,0,-1.94453459163,-0.025008293562,0.00120447516881,-1.96833841003,0
34,0,-2.11189532337,-0.0479120916658,0.00137145537394,-2.15843595966,4.4408920985e-16
35,0,-2.48230115182,-0.0396880499442,0.0015841727172,-2.52040502905,1.7763568394e-15
36,0,2.49768885914,-0.0126267509594,0.00131793869074,2.48638004687,4.4408920985e-16
37,0,2.53524604849,-0.00354933863135,0.00145404000122,2.53315074986,4.4408920985e-16
38,0,2.58816906742,0.00469832955566,0.00152578609683,2.59439318307,0
39,0,-2.58067193787,-0.00189039478853,0.00112617297504,-2.58143615968,0
40,0,-2.76411573139,-0.0202157146656,0.00120868572926,-2.78312276033,-8.881784197e-16
41,0,-2.92414878674,-0.0315552991018,0.00132188105022,-2.95438220479,0
42,0,1.92934296958,-0.0244964093829,0.00100816479258,1.90585472499,-2.22044604925e-16
43,0,2.07062591253,-0.0263251550817,0.00114627959737,2.04544703705,4.4408920985e-16
44,0,2.25853068032,-0.0291055701266,0.00135534008393,2.23078045028,0
45,0,-2.84273862219,-0.0291997028914,0.00103918919484,-2.87089913588,-8.881784197e-16
46,0,-3.02009706839,-0.0353576269659,0.00121083688766,-3.05424385847,4.4408920985e-16
47,0,-3.26481640299,-0.0387467033377,0.00137215946168,-3.30219094687,0
48,0,1.63941474582,-0.0295527056022,0.000950885195193,1.61081292541,2.22044604925e-16
49,0,2.06469820206,-0.0418879068741,0.00107211211919,2.0238824073,4.4408920985e-16
50,0,2.48730158892,-0.0369790321772,0.00120351442408,2.45152607117,-8.881784197e-16
51,0,-2.88719190065,-0.0156192329905,0.000730615402894,-2.90208051824,-8.881784197e-16
52,0,-3.20072418989,-0.018352699166,0.000835655194057,-3.21824123386,0
53,0,-3.44020293296,-0.0168373471435,0.000964953611876,-3.4560753265,0
54,0,2.11750024185,-0.00990711651478,0.000564679160429,2.1081578045,4.4408920985e-16
55,0,3.16823064217,-0.0121483576834,0.000713207233499,3.15679549172,4.4408920985e-16
56,0,4.24791593739,-0.0139053406125,0.000902283387927,4.23491288017,0
57,0,-3.63281877711,-0.00593818585195,0.000337966684223,-3.63841899628,-1.7763568394e-15
58,0,-5.07911031436,-0.0114634956136,0.000481575775621,-5.09009223419,0
59,0,-6.77099312614,-0.0167056043599,0.000647554847691,-6.78705117565,-8.881784197e-16
60,0,0,0,0,0,0
TOTAL,0,8.5696996191,0.745931891348,0.0340434716591,9.3496749821,5.88418203051e-15
